county,2013 rural-urban continuum code,2013 urban influence code,2023 rural-urban continuum code,2024 urban influence code,"bachelor's degree or higher, 1990","bachelor's degree or higher, 2000","bachelor's degree or higher, 2008-12","bachelor's degree or higher, 2019-23","four years of college or higher, 1970","four years of college or higher, 1980","high school diploma only, 1970","high school diploma only, 1980","high school graduate (or equivalency), 1990","high school graduate (or equivalency), 2000","high school graduate (or equivalency), 2008-12","high school graduate (or equivalency), 2019-23","less than a high school diploma, 1970","less than a high school diploma, 1980","less than high school graduate, 1990","less than high school graduate, 2000","less than high school graduate, 2008-12","less than high school graduate, 2019-23","percent of adults completing four years of college or higher, 1970","percent of adults completing four years of college or higher, 1980","percent of adults completing some college (1-3 years), 1970","percent of adults completing some college (1-3 years), 1980","percent of adults completing some college or associate degree, 1990","percent of adults completing some college or associate degree, 2000","percent of adults completing some college or associate degree, 2008-12","percent of adults completing some college or associate degree, 2019-23","percent of adults who are high school graduates (or equivalent), 1990","percent of adults who are high school graduates (or equivalent), 2000","percent of adults who are high school graduates (or equivalent), 2008-12","percent of adults who are high school graduates (or equivalent), 2019-23","percent of adults who are not high school graduates, 1990","percent of adults who are not high school graduates, 2000","percent of adults who are not high school graduates, 2008-12","percent of adults who are not high school graduates, 2019-23","percent of adults with a bachelor's degree or higher, 1990","percent of adults with a bachelor's degree or higher, 2000","percent of adults with a bachelor's degree or higher, 2008-12","percent of adults with a bachelor's degree or higher, 2019-23","percent of adults with a high school diploma only, 1970","percent of adults with a high school diploma only, 1980","percent of adults with less than a high school diploma, 1970","percent of adults with less than a high school diploma, 1980","some college (1-3 years), 1970","some college (1-3 years), 1980","some college or associate degree, 1990","some college or associate degree, 2000","some college or associate degree, 2008-12","some college or associate degree, 2019-23",births_2020,births_2021,births_2022,births_2023,census_2020_pop,deaths_2020,deaths_2021,deaths_2022,deaths_2023,domestic_mig_2020,domestic_mig_2021,domestic_mig_2022,domestic_mig_2023,economic_typology_2015,estimates_base_2020,gq_estimates_2020,gq_estimates_2021,gq_estimates_2022,gq_estimates_2023,gq_estimates_base_2020,international_mig_2020,international_mig_2021,international_mig_2022,international_mig_2023,n_pop_chg_2020,n_pop_chg_2021,n_pop_chg_2022,n_pop_chg_2023,natural_chg_2020,natural_chg_2021,natural_chg_2022,natural_chg_2023,net_mig_2020,net_mig_2021,net_mig_2022,net_mig_2023,pop_estimate_2020,pop_estimate_2021,pop_estimate_2022,pop_estimate_2023,r_birth_2021,r_birth_2022,r_birth_2023,r_death_2021,r_death_2022,r_death_2023,r_domestic_mig_2021,r_domestic_mig_2022,r_domestic_mig_2023,r_international_mig_2021,r_international_mig_2022,r_international_mig_2023,r_natural_chg_2021,r_natural_chg_2022,r_natural_chg_2023,r_net_mig_2021,r_net_mig_2022,r_net_mig_2023,residual_2020,residual_2021,residual_2022,residual_2023,rural_urban_continuum_code_2013_x,rural_urban_continuum_code_2023_x,urban_influence_2013,ci90lb017_2023,ci90lb017p_2023,ci90lb04_2023,ci90lb04p_2023,ci90lb517_2023,ci90lb517p_2023,ci90lball_2023,ci90lballp_2023,ci90lbinc_2023,ci90ub017_2023,ci90ub017p_2023,ci90ub04_2023,ci90ub04p_2023,ci90ub517_2023,ci90ub517p_2023,ci90uball_2023,ci90uballp_2023,ci90ubinc_2023,medhhinc_2023,pctpov017_2023,pctpov04_2023,pctpov517_2023,pctpovall_2023,pov017_2023,pov04_2023,pov517_2023,povall_2023,rural_urban_continuum_code_2013_y,rural_urban_continuum_code_2023_y,urban_influence_code_2013_x,urban_influence_code_2024,civilian_labor_force_2000,civilian_labor_force_2001,civilian_labor_force_2002,civilian_labor_force_2003,civilian_labor_force_2004,civilian_labor_force_2005,civilian_labor_force_2006,civilian_labor_force_2007,civilian_labor_force_2008,civilian_labor_force_2009,civilian_labor_force_2010,civilian_labor_force_2011,civilian_labor_force_2012,civilian_labor_force_2013,civilian_labor_force_2014,civilian_labor_force_2015,civilian_labor_force_2016,civilian_labor_force_2017,civilian_labor_force_2018,civilian_labor_force_2019,civilian_labor_force_2020,civilian_labor_force_2021,civilian_labor_force_2022,civilian_labor_force_2023,employed_2000,employed_2001,employed_2002,employed_2003,employed_2004,employed_2005,employed_2006,employed_2007,employed_2008,employed_2009,employed_2010,employed_2011,employed_2012,employed_2013,employed_2014,employed_2015,employed_2016,employed_2017,employed_2018,employed_2019,employed_2020,employed_2021,employed_2022,employed_2023,med_hh_income_percent_of_state_total_2022,median_household_income_2022,metro_2023,rural_urban_continuum_code_2023,unemployed_2000,unemployed_2001,unemployed_2002,unemployed_2003,unemployed_2004,unemployed_2005,unemployed_2006,unemployed_2007,unemployed_2008,unemployed_2009,unemployed_2010,unemployed_2011,unemployed_2012,unemployed_2013,unemployed_2014,unemployed_2015,unemployed_2016,unemployed_2017,unemployed_2018,unemployed_2019,unemployed_2020,unemployed_2021,unemployed_2022,unemployed_2023,unemployment_rate_2000,unemployment_rate_2001,unemployment_rate_2002,unemployment_rate_2003,unemployment_rate_2004,unemployment_rate_2005,unemployment_rate_2006,unemployment_rate_2007,unemployment_rate_2008,unemployment_rate_2009,unemployment_rate_2010,unemployment_rate_2011,unemployment_rate_2012,unemployment_rate_2013,unemployment_rate_2014,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022,unemployment_rate_2023,urban_influence_code_2013_y
jackson,6.0,5.0,6.0,5.0,2471.0,3798.0,4914.0,5892.0,716.0,1996.0,4476.0,9042.0,9876.0,12707.0,13553.0,14353.0,15217.0,15423.0,12932.0,12006.0,9316.0,6799.0,3.4,6.8,4.1,10.5,18.1,21.7,25.28639811,28.62496701,32.0,34.9,36.44651213,37.88070731,41.9,33.0,25.05243909,17.94404856,8.0,10.4,13.21465067,15.55027712,21.0,30.6,71.5,52.2,877.0,3094.0,5568.0,7924.0,9403.0,10846.0,127.0,526.0,559.0,549.0,52579.0,201.0,963.0,957.0,841.0,25.0,594.0,566.0,809.0,3.0,52579.0,603.0,603.0,603.0,603.0,603.0,0.0,12.0,27.0,29.0,-34.0,174.0,204.0,544.0,-74.0,-437.0,-398.0,-292.0,25.0,606.0,593.0,838.0,52545.0,52719.0,52923.0,53467.0,10.0,10.6,10.3,18.3,18.1,15.8,11.3,10.7,15.2,0.2,0.5,0.5,-8.3,-7.5,-5.5,11.5,11.2,15.8,15.0,5.0,9.0,-2.0,6.0,6.0,5.0,1566.0,14.3,,,1079.0,13.4,7113.0,13.5,48245.0,2632.0,24.1,,,1947.0,24.2,9761.0,18.5,54713.0,51479.0,19.2,,18.8,16.0,2099.0,,1513.0,8437.0,6.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7703.0,7701.0,7791.0,7841.0,7808.0,7728.0,7819.0,7787.0,7826.0,7609.0,6719.0,6674.0,6492.0,6309.0,6231.0,6212.0,6068.0,5880.0,5744.0,5761.0,5751.0,5512.0,5435.0,5385.0,7130.0,7137.0,7197.0,7152.0,7142.0,7082.0,7209.0,7192.0,7224.0,6787.0,5950.0,5931.0,5819.0,5638.0,5669.0,5750.0,5689.0,5533.0,5399.0,5391.0,5328.0,5217.0,5173.0,5110.0,78.5,43579.0,0.0,6.0,573.0,564.0,594.0,689.0,666.0,646.0,610.0,595.0,602.0,822.0,769.0,743.0,673.0,671.0,562.0,462.0,379.0,347.0,345.0,370.0,423.0,295.0,262.0,275.0,7.4,7.3,7.6,8.8,8.5,8.4,7.8,7.6,7.7,10.8,11.4,11.1,10.4,10.6,9.0,7.4,6.2,5.9,6.0,6.4,7.4,5.4,4.8,5.1,6.0
marion,7.0,11.0,9.0,8.0,1301.0,1719.0,1887.0,2663.0,484.0,1085.0,2937.0,5194.0,5584.0,7107.0,7605.0,7491.0,9771.0,10347.0,9728.0,7962.0,6140.0,3713.0,3.5,6.1,3.3,7.2,14.7,22.3,27.92992162,33.18074495,28.7,32.9,35.06224066,36.09598612,50.0,36.8,28.30797603,17.8913892,6.7,8.0,8.699861687,12.83187973,21.5,29.0,71.6,57.7,448.0,1298.0,2852.0,4823.0,6058.0,6886.0,98.0,280.0,318.0,309.0,29341.0,145.0,522.0,474.0,441.0,-100.0,35.0,335.0,192.0,3.0,29340.0,649.0,544.0,722.0,734.0,776.0,0.0,12.0,0.0,1.0,-164.0,-175.0,181.0,62.0,-47.0,-242.0,-156.0,-132.0,-100.0,47.0,335.0,193.0,29176.0,29001.0,29182.0,29244.0,9.6,10.9,10.6,17.9,16.3,15.1,1.2,11.5,6.6,0.4,0.0,0.0,-8.3,-5.4,-4.5,1.6,11.5,6.6,-17.0,20.0,2.0,1.0,7.0,9.0,11.0,1085.0,18.0,,,702.0,15.8,4457.0,15.6,43293.0,1843.0,30.6,,,1298.0,29.2,6373.0,22.4,54365.0,48829.0,24.3,,22.5,19.0,1464.0,,1000.0,5415.0,7.0,9.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6657.0,6568.0,6515.0,6553.0,6561.0,6741.0,6898.0,6957.0,6873.0,6679.0,6706.0,6721.0,6633.0,6549.0,6582.0,6552.0,6532.0,6478.0,6451.0,6607.0,6157.0,6012.0,6205.0,6050.0,6405.0,6214.0,6111.0,6138.0,6175.0,6391.0,6536.0,6575.0,6446.0,5900.0,6051.0,6118.0,6109.0,6059.0,6178.0,6217.0,6271.0,6221.0,6187.0,6346.0,5752.0,5750.0,5979.0,5801.0,88.8,49313.0,0.0,9.0,252.0,354.0,404.0,415.0,386.0,350.0,362.0,382.0,427.0,779.0,655.0,603.0,524.0,490.0,404.0,335.0,261.0,257.0,264.0,261.0,405.0,262.0,226.0,249.0,3.8,5.4,6.2,6.3,5.9,5.2,5.2,5.5,6.2,11.7,9.8,9.0,7.9,7.5,6.1,5.1,4.0,4.0,4.1,4.0,6.6,4.4,3.6,4.1,10.0
searcy,9.0,10.0,9.0,9.0,399.0,486.0,653.0,786.0,138.0,397.0,745.0,1534.0,1622.0,2353.0,2284.0,2095.0,3500.0,3271.0,2537.0,1852.0,1518.0,1146.0,3.0,7.1,4.7,7.1,14.8,19.0,24.74662162,29.86764194,30.3,40.6,38.58108108,36.48554511,47.4,32.0,25.64189189,19.95820272,7.5,8.4,11.03040541,13.68861024,16.2,27.4,76.1,58.4,216.0,396.0,794.0,1101.0,1465.0,1715.0,25.0,72.0,72.0,74.0,7828.0,24.0,141.0,159.0,154.0,10.0,124.0,99.0,-21.0,0.0,7828.0,59.0,59.0,59.0,59.0,59.0,0.0,1.0,1.0,1.0,12.0,53.0,13.0,-100.0,1.0,-69.0,-87.0,-80.0,10.0,125.0,100.0,-20.0,7840.0,7893.0,7906.0,7806.0,9.2,9.1,9.4,17.9,20.1,19.6,15.8,12.5,-2.7,0.1,0.1,0.1,-8.8,-11.0,-10.2,15.9,12.7,-2.5,1.0,-3.0,0.0,0.0,9.0,9.0,10.0,301.0,19.3,,,217.0,18.1,1221.0,15.8,35795.0,579.0,36.9,,,431.0,35.9,1899.0,24.6,45581.0,40688.0,28.1,,27.0,20.2,440.0,,324.0,1560.0,9.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
searcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309.0,3245.0,3345.0,3402.0,3335.0,3391.0,3509.0,3579.0,3591.0,3555.0,3388.0,3318.0,3232.0,3143.0,3016.0,3039.0,2994.0,2935.0,2907.0,2882.0,2827.0,2858.0,2826.0,2875.0,3148.0,3084.0,3186.0,3217.0,3147.0,3221.0,3340.0,3401.0,3399.0,3285.0,3088.0,3028.0,2977.0,2899.0,2829.0,2870.0,2857.0,2798.0,2782.0,2753.0,2642.0,2733.0,2702.0,2750.0,68.6,38070.0,0.0,9.0,161.0,161.0,159.0,185.0,188.0,170.0,169.0,178.0,192.0,270.0,300.0,290.0,255.0,244.0,187.0,169.0,137.0,137.0,125.0,129.0,185.0,125.0,124.0,125.0,4.9,5.0,4.8,5.4,5.6,5.0,4.8,5.0,5.3,7.6,8.9,8.7,7.9,7.8,6.2,5.6,4.6,4.7,4.3,4.5,6.5,4.4,4.4,4.3,10.0
sharp,7.0,9.0,9.0,9.0,876.0,1261.0,1394.0,1521.0,282.0,798.0,1147.0,3485.0,3789.0,4713.0,5728.0,5172.0,3573.0,4495.0,3572.0,3328.0,1942.0,1867.0,5.3,8.2,5.9,9.6,18.1,24.3,27.19093903,32.86801035,37.7,38.3,46.01172785,40.56152459,35.5,27.1,15.59964656,14.64198886,8.7,10.3,11.19768656,11.9284762,21.6,35.9,67.2,46.3,315.0,935.0,1823.0,2992.0,3385.0,4191.0,45.0,180.0,186.0,180.0,17271.0,64.0,315.0,336.0,302.0,63.0,532.0,284.0,254.0,0.0,17274.0,179.0,179.0,179.0,179.0,179.0,0.0,1.0,0.0,0.0,40.0,377.0,145.0,132.0,-19.0,-135.0,-150.0,-122.0,63.0,533.0,284.0,254.0,17314.0,17691.0,17836.0,17968.0,10.3,10.5,10.1,18.0,18.9,16.9,30.4,16.0,14.2,0.1,0.0,0.0,-7.7,-8.4,-6.8,30.5,16.0,14.2,-4.0,-21.0,11.0,0.0,7.0,9.0,9.0,607.0,17.0,,,386.0,14.5,2832.0,16.0,39863.0,1203.0,33.8,,,838.0,31.5,4158.0,23.4,50653.0,45258.0,25.4,,23.0,19.7,905.0,,612.0,3495.0,7.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6565.0,6516.0,6445.0,6451.0,6481.0,6507.0,6468.0,6364.0,6237.0,6221.0,6302.0,6259.0,6127.0,6050.0,6006.0,6028.0,6062.0,5961.0,5748.0,5710.0,5618.0,5574.0,5767.0,5940.0,6227.0,6125.0,5969.0,5905.0,5978.0,6036.0,6027.0,5929.0,5770.0,5656.0,5706.0,5617.0,5529.0,5475.0,5510.0,5618.0,5731.0,5660.0,5475.0,5431.0,5208.0,5296.0,5536.0,5706.0,82.4,45740.0,0.0,9.0,338.0,391.0,476.0,546.0,503.0,471.0,441.0,435.0,467.0,565.0,596.0,642.0,598.0,575.0,496.0,410.0,331.0,301.0,273.0,279.0,410.0,278.0,231.0,234.0,5.1,6.0,7.4,8.5,7.8,7.2,6.8,6.8,7.5,9.1,9.5,10.3,9.8,9.5,8.3,6.8,5.5,5.0,4.7,4.9,7.3,5.0,4.0,3.9,9.0
stone,9.0,9.0,9.0,9.0,632.0,792.0,1166.0,1406.0,90.0,398.0,611.0,1655.0,2246.0,3124.0,3487.0,3413.0,3204.0,3300.0,2728.0,2595.0,1750.0,1279.0,2.2,7.0,3.8,5.8,17.1,19.8,28.42611223,33.28227571,33.2,38.5,38.97831433,37.34135667,40.4,32.0,19.56181534,13.99343545,9.4,9.8,13.0337581,15.38293217,15.0,29.1,78.9,58.1,156.0,330.0,1153.0,1608.0,2543.0,3042.0,25.0,119.0,126.0,126.0,12359.0,60.0,225.0,244.0,220.0,32.0,204.0,262.0,188.0,0.0,12354.0,136.0,136.0,136.0,136.0,136.0,0.0,-2.0,-6.0,-6.0,-5.0,92.0,144.0,86.0,-35.0,-106.0,-118.0,-94.0,32.0,202.0,256.0,182.0,12349.0,12441.0,12585.0,12671.0,9.6,10.1,10.0,18.2,19.5,17.4,16.5,20.9,14.9,-0.2,-0.5,-0.5,-8.6,-9.4,-7.4,16.3,20.5,14.4,-2.0,-4.0,6.0,-2.0,9.0,9.0,9.0,433.0,17.7,,,315.0,17.2,1722.0,13.7,38722.0,855.0,34.9,,,645.0,35.4,2718.0,21.7,48812.0,43767.0,26.3,,26.3,17.7,644.0,,480.0,2220.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.0,4497.0,4521.0,4515.0,4470.0,4473.0,4701.0,4740.0,4683.0,4578.0,5517.0,5372.0,5071.0,4826.0,4735.0,4723.0,4748.0,4792.0,4759.0,4695.0,4545.0,4466.0,4505.0,4542.0,4464.0,4252.0,4231.0,4181.0,4139.0,4181.0,4437.0,4466.0,4378.0,4179.0,5115.0,4916.0,4670.0,4430.0,4382.0,4432.0,4504.0,4562.0,4546.0,4476.0,4216.0,4238.0,4322.0,4355.0,74.0,41063.0,0.0,9.0,202.0,245.0,290.0,334.0,331.0,292.0,264.0,274.0,305.0,399.0,402.0,456.0,401.0,396.0,353.0,291.0,244.0,230.0,213.0,219.0,329.0,228.0,183.0,187.0,4.3,5.4,6.4,7.4,7.4,6.5,5.6,5.8,6.5,8.7,7.3,8.5,7.9,8.2,7.5,6.2,5.1,4.8,4.5,4.7,7.2,5.1,4.1,4.1,9.0
van buren,8.0,6.0,8.0,6.0,1043.0,1333.0,1687.0,1876.0,186.0,597.0,1109.0,3054.0,3466.0,4270.0,4809.0,5243.0,3643.0,4166.0,3714.0,3291.0,2237.0,1613.0,3.6,6.8,3.9,10.6,17.1,23.3,29.61798839,26.54777927,34.9,36.8,38.75725338,44.10329744,37.4,28.4,18.02869117,13.56830417,10.5,11.5,13.59606705,15.78061911,21.6,34.9,70.9,47.6,201.0,929.0,1695.0,2708.0,3675.0,3156.0,36.0,137.0,141.0,140.0,15796.0,64.0,270.0,324.0,298.0,33.0,105.0,485.0,189.0,0.0,15795.0,61.0,61.0,61.0,61.0,61.0,0.0,2.0,7.0,7.0,4.0,-22.0,326.0,39.0,-28.0,-133.0,-183.0,-158.0,33.0,107.0,492.0,196.0,15799.0,15777.0,16103.0,16142.0,8.7,8.8,8.7,17.1,20.3,18.5,6.7,30.4,11.7,0.1,0.4,0.4,-8.4,-11.5,-9.8,6.8,30.9,12.2,-1.0,4.0,17.0,1.0,8.0,8.0,6.0,483.0,16.0,,,334.0,14.4,2102.0,13.2,45227.0,955.0,31.6,,,704.0,30.4,3174.0,19.8,55437.0,50332.0,23.8,,22.4,16.5,719.0,,519.0,2638.0,8.0,8.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van buren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6629.0,6797.0,6917.0,6867.0,6932.0,6955.0,7020.0,6964.0,6991.0,6997.0,6469.0,6735.0,6629.0,6530.0,6503.0,6453.0,6113.0,6040.0,5850.0,5728.0,5672.0,5763.0,5906.0,5940.0,6280.0,6386.0,6473.0,6385.0,6455.0,6524.0,6592.0,6545.0,6533.0,6275.0,5768.0,6021.0,5980.0,5910.0,5988.0,6026.0,5692.0,5708.0,5543.0,5447.0,5259.0,5480.0,5661.0,5701.0,84.9,47150.0,0.0,8.0,349.0,411.0,444.0,482.0,477.0,431.0,428.0,419.0,458.0,722.0,701.0,714.0,649.0,620.0,515.0,427.0,421.0,332.0,307.0,281.0,413.0,283.0,245.0,239.0,5.3,6.0,6.4,7.0,6.9,6.2,6.1,6.0,6.6,10.3,10.8,10.6,9.8,9.5,7.9,6.6,6.9,5.5,5.2,4.9,7.3,4.9,4.1,4.0,6.0
white,4.0,5.0,4.0,5.0,3680.0,6574.0,8772.0,10091.0,1172.0,2540.0,4780.0,8680.0,11371.0,15113.0,18108.0,20693.0,14432.0,14770.0,12620.0,11491.0,8512.0,6753.0,5.4,8.8,6.3,9.6,18.0,21.7,27.61632069,26.33593029,33.7,35.7,37.0344616,40.60874855,37.4,27.1,17.408733,13.25235002,10.9,15.5,17.94048471,19.80297113,22.0,30.2,66.3,51.4,1382.0,2747.0,6089.0,9188.0,13503.0,13420.0,200.0,831.0,898.0,902.0,76822.0,225.0,1078.0,1119.0,990.0,33.0,428.0,711.0,886.0,0.0,76824.0,2670.0,2515.0,2495.0,2496.0,2668.0,2.0,24.0,37.0,42.0,36.0,249.0,507.0,836.0,-25.0,-247.0,-221.0,-88.0,35.0,452.0,748.0,928.0,76860.0,77109.0,77616.0,78452.0,10.8,11.6,11.6,14.0,14.5,12.7,5.6,9.2,11.4,0.3,0.5,0.5,-3.2,-2.9,-1.1,5.9,9.7,11.9,26.0,44.0,-20.0,-4.0,4.0,4.0,5.0,2625.0,14.7,,,1800.0,13.4,9914.0,13.1,50972.0,4371.0,24.5,,,3124.0,23.2,13884.0,18.3,61384.0,56178.0,19.6,,18.3,15.7,3498.0,,2462.0,11899.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30997.0,30685.0,30711.0,31019.0,31864.0,32218.0,31855.0,31667.0,32864.0,33917.0,36409.0,36645.0,36432.0,35304.0,34720.0,34681.0,34092.0,33628.0,33411.0,33626.0,33449.0,33347.0,33928.0,33782.0,29541.0,29094.0,28914.0,29086.0,29853.0,30172.0,30018.0,29556.0,30920.0,31176.0,33516.0,33620.0,33682.0,32619.0,32332.0,32557.0,32318.0,32090.0,31963.0,32142.0,31311.0,31988.0,32772.0,32610.0,102.5,56866.0,0.0,4.0,1456.0,1591.0,1797.0,1933.0,2011.0,2046.0,1837.0,2111.0,1944.0,2741.0,2893.0,3025.0,2750.0,2685.0,2388.0,2124.0,1774.0,1538.0,1448.0,1484.0,2138.0,1359.0,1156.0,1172.0,4.7,5.2,5.9,6.2,6.3,6.4,5.8,6.7,5.9,8.1,7.9,8.3,7.5,7.6,6.9,6.1,5.2,4.6,4.3,4.4,6.4,4.1,3.4,3.5,5.0
woodruff,9.0,10.0,9.0,9.0,441.0,460.0,540.0,693.0,303.0,453.0,1065.0,1613.0,1817.0,2100.0,2244.0,2013.0,4588.0,3989.0,3034.0,2250.0,1291.0,745.0,4.9,7.0,4.4,6.5,10.6,15.9,19.3867458,20.86677368,30.7,36.7,44.39169139,46.15913781,51.3,39.4,25.53907023,17.08323779,7.5,8.0,10.68249258,15.89085072,17.1,24.9,73.7,61.6,272.0,418.0,625.0,906.0,980.0,910.0,13.0,66.0,69.0,70.0,6269.0,25.0,119.0,106.0,102.0,-32.0,-28.0,-53.0,-61.0,0.0,6272.0,108.0,108.0,108.0,108.0,108.0,0.0,0.0,0.0,0.0,-48.0,-78.0,-89.0,-93.0,-12.0,-53.0,-37.0,-32.0,-32.0,-28.0,-53.0,-61.0,6224.0,6146.0,6057.0,5964.0,10.7,11.3,11.6,19.2,17.4,17.0,-4.5,-8.7,-10.1,0.0,0.0,0.0,-8.6,-6.1,-5.3,-4.5,-8.7,-10.1,-4.0,3.0,1.0,0.0,9.0,9.0,10.0,300.0,23.3,,,210.0,22.7,1117.0,19.1,38151.0,596.0,46.3,,,436.0,47.1,1731.0,29.7,48367.0,43259.0,34.8,,34.9,24.4,448.0,,323.0,1424.0,9.0,9.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.0,3868.0,4007.0,3802.0,3493.0,3432.0,3534.0,3494.0,3474.0,3353.0,3621.0,3540.0,3393.0,3254.0,3189.0,3043.0,2974.0,2925.0,2784.0,2744.0,2777.0,2721.0,2773.0,2843.0,3545.0,3625.0,3732.0,3443.0,3149.0,3116.0,3238.0,3185.0,3198.0,2988.0,3258.0,3170.0,3061.0,2953.0,2952.0,2851.0,2811.0,2783.0,2654.0,2603.0,2612.0,2583.0,2678.0,2742.0,74.3,41225.0,0.0,9.0,232.0,243.0,275.0,359.0,344.0,316.0,296.0,309.0,276.0,365.0,363.0,370.0,332.0,301.0,237.0,192.0,163.0,142.0,130.0,141.0,165.0,138.0,95.0,101.0,6.1,6.3,6.9,9.4,9.8,9.2,8.4,8.8,7.9,10.9,10.0,10.5,9.8,9.3,7.4,6.3,5.5,4.9,4.7,5.1,5.9,5.1,3.4,3.6,10.0
